Ticker,Earnings Date,Buy Date,Sell Date,Buy Price,Sell Price,Return (%)
CMI,2024-08-01,2024-07-27,2024-08-02,"Ticker
CMI    284.250916
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
CMI    284.231293
Name: 2024-08-02 00:00:00, dtype: float64","Ticker
CMI   -0.006903
dtype: float64"
CMI,2024-05-02,2024-04-27,2024-05-03,"Ticker
CMI    283.32666
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
CMI    273.20575
Name: 2024-05-03 00:00:00, dtype: float64","Ticker
CMI   -3.57217
dtype: float64"
CMI,2024-02-06,2024-02-01,2024-02-07,"Ticker
CMI    234.940063
Name: 2024-02-01 00:00:00, dtype: float64","Ticker
CMI    239.910202
Name: 2024-02-07 00:00:00, dtype: float64","Ticker
CMI    2.115492
dtype: float64"
CMI,2023-11-02,2023-10-28,2023-11-03,"Ticker
CMI    206.564178
Name: 2023-10-27 00:00:00, dtype: float64","Ticker
CMI    216.775314
Name: 2023-11-03 00:00:00, dtype: float64","Ticker
CMI    4.943324
dtype: float64"
CMI,2023-08-03,2023-07-29,2023-08-04,"Ticker
CMI    246.539703
Name: 2023-07-28 00:00:00, dtype: float64","Ticker
CMI    225.349197
Name: 2023-08-04 00:00:00, dtype: float64","Ticker
CMI   -8.59517
dtype: float64"
CMI,2023-05-02,2023-04-27,2023-05-03,"Ticker
CMI    218.393219
Name: 2023-04-27 00:00:00, dtype: float64","Ticker
CMI    212.301773
Name: 2023-05-03 00:00:00, dtype: float64","Ticker
CMI   -2.78921
dtype: float64"
CMI,2023-02-06,2023-02-01,2023-02-07,"Ticker
CMI    235.839478
Name: 2023-02-01 00:00:00, dtype: float64","Ticker
CMI    236.544418
Name: 2023-02-07 00:00:00, dtype: float64","Ticker
CMI    0.298907
dtype: float64"
CMI,2022-11-03,2022-10-29,2022-11-04,"Ticker
CMI    228.632599
Name: 2022-10-28 00:00:00, dtype: float64","Ticker
CMI    222.645432
Name: 2022-11-04 00:00:00, dtype: float64","Ticker
CMI   -2.618685
dtype: float64"
CMI,2022-08-02,2022-07-28,2022-08-03,"Ticker
CMI    199.624176
Name: 2022-07-28 00:00:00, dtype: float64","Ticker
CMI    202.017563
Name: 2022-08-03 00:00:00, dtype: float64","Ticker
CMI    1.198946
dtype: float64"
CMI,2022-05-03,2022-04-28,2022-05-04,"Ticker
CMI    179.13089
Name: 2022-04-28 00:00:00, dtype: float64","Ticker
CMI    192.274628
Name: 2022-05-04 00:00:00, dtype: float64","Ticker
CMI    7.337505
dtype: float64"
CMI,2022-02-03,2022-01-29,2022-02-04,"Ticker
CMI    202.226959
Name: 2022-01-28 00:00:00, dtype: float64","Ticker
CMI    209.190826
Name: 2022-02-04 00:00:00, dtype: float64","Ticker
CMI    3.44359
dtype: float64"
CMI,2021-11-02,2021-10-28,2021-11-03,"Ticker
CMI    220.741302
Name: 2021-10-28 00:00:00, dtype: float64","Ticker
CMI    214.139252
Name: 2021-11-03 00:00:00, dtype: float64","Ticker
CMI   -2.990854
dtype: float64"
CMI,2021-08-03,2021-07-29,2021-08-04,"Ticker
CMI    210.704239
Name: 2021-07-29 00:00:00, dtype: float64","Ticker
CMI    208.824478
Name: 2021-08-04 00:00:00, dtype: float64","Ticker
CMI   -0.892132
dtype: float64"
CRM,2025-02-26,2025-02-21,2025-02-27,"Ticker
CRM    309.313965
Name: 2025-02-21 00:00:00, dtype: float64","Ticker
CRM    294.437347
Name: 2025-02-27 00:00:00, dtype: float64","Ticker
CRM   -4.809552
dtype: float64"
CRM,2024-12-03,2024-11-28,2024-12-04,"Ticker
CRM    329.116791
Name: 2024-11-27 00:00:00, dtype: float64","Ticker
CRM    366.874298
Name: 2024-12-04 00:00:00, dtype: float64","Ticker
CRM    11.472373
dtype: float64"
CRM,2024-08-28,2024-08-23,2024-08-29,"Ticker
CRM    262.872742
Name: 2024-08-23 00:00:00, dtype: float64","Ticker
CRM    255.912598
Name: 2024-08-29 00:00:00, dtype: float64","Ticker
CRM   -2.647724
dtype: float64"
CRM,2024-05-29,2024-05-24,2024-05-30,"Ticker
CRM    270.705963
Name: 2024-05-24 00:00:00, dtype: float64","Ticker
CRM    216.741714
Name: 2024-05-30 00:00:00, dtype: float64","Ticker
CRM   -19.934636
dtype: float64"
CRM,2024-02-28,2024-02-23,2024-02-29,"Ticker
CRM    290.716827
Name: 2024-02-23 00:00:00, dtype: float64","Ticker
CRM    306.622894
Name: 2024-02-29 00:00:00, dtype: float64","Ticker
CRM    5.471327
dtype: float64"
CRM,2023-11-29,2023-11-24,2023-11-30,"Ticker
CRM    222.783661
Name: 2023-11-24 00:00:00, dtype: float64","Ticker
CRM    250.107864
Name: 2023-11-30 00:00:00, dtype: float64","Ticker
CRM    12.264905
dtype: float64"
CRM,2023-08-30,2023-08-25,2023-08-31,"Ticker
CRM    207.979721
Name: 2023-08-25 00:00:00, dtype: float64","Ticker
CRM    219.88443
Name: 2023-08-31 00:00:00, dtype: float64","Ticker
CRM    5.723976
dtype: float64"
CRM,2023-05-31,2023-05-26,2023-06-01,"Ticker
CRM    213.907257
Name: 2023-05-26 00:00:00, dtype: float64","Ticker
CRM    211.38533
Name: 2023-06-01 00:00:00, dtype: float64","Ticker
CRM   -1.178981
dtype: float64"
CRM,2023-03-01,2023-02-24,2023-03-02,"Ticker
CRM    161.046021
Name: 2023-02-24 00:00:00, dtype: float64","Ticker
CRM    185.262512
Name: 2023-03-02 00:00:00, dtype: float64","Ticker
CRM    15.037001
dtype: float64"
CRM,2022-11-30,2022-11-25,2022-12-01,"Ticker
CRM    152.259003
Name: 2022-11-25 00:00:00, dtype: float64","Ticker
CRM    145.954178
Name: 2022-12-01 00:00:00, dtype: float64","Ticker
CRM   -4.140855
dtype: float64"
CRM,2022-08-24,2022-08-19,2022-08-25,"Ticker
CRM    182.462585
Name: 2022-08-19 00:00:00, dtype: float64","Ticker
CRM    172.672714
Name: 2022-08-25 00:00:00, dtype: float64","Ticker
CRM   -5.365413
dtype: float64"
CRM,2022-05-31,2022-05-26,2022-06-01,"Ticker
CRM    161.304199
Name: 2022-05-26 00:00:00, dtype: float64","Ticker
CRM    174.817352
Name: 2022-06-01 00:00:00, dtype: float64","Ticker
CRM    8.377434
dtype: float64"
CRM,2022-03-01,2022-02-24,2022-03-02,"Ticker
CRM    202.836578
Name: 2022-02-24 00:00:00, dtype: float64","Ticker
CRM    208.893188
Name: 2022-03-02 00:00:00, dtype: float64","Ticker
CRM    2.985956
dtype: float64"
CRM,2021-11-30,2021-11-25,2021-12-01,"Ticker
CRM    287.112732
Name: 2021-11-24 00:00:00, dtype: float64","Ticker
CRM    249.710709
Name: 2021-12-01 00:00:00, dtype: float64","Ticker
CRM   -13.026947
dtype: float64"
CRM,2021-08-25,2021-08-20,2021-08-26,"Ticker
CRM    254.307785
Name: 2021-08-20 00:00:00, dtype: float64","Ticker
CRM    265.884827
Name: 2021-08-26 00:00:00, dtype: float64","Ticker
CRM    4.552374
dtype: float64"
CRM,2021-05-27,2021-05-22,2021-05-28,"Ticker
CRM    220.99646
Name: 2021-05-21 00:00:00, dtype: float64","Ticker
CRM    236.406052
Name: 2021-05-28 00:00:00, dtype: float64","Ticker
CRM    6.972778
dtype: float64"
CSCO,2025-05-14,2025-05-09,2025-05-15,"Ticker
CSCO    59.77
Name: 2025-05-09 00:00:00, dtype: float64","Ticker
CSCO    64.260002
Name: 2025-05-15 00:00:00, dtype: float64","Ticker
CSCO    7.512133
dtype: float64"
CSCO,2025-02-12,2025-02-07,2025-02-13,"Ticker
CSCO    61.857018
Name: 2025-02-07 00:00:00, dtype: float64","Ticker
CSCO    63.416603
Name: 2025-02-13 00:00:00, dtype: float64","Ticker
CSCO    2.521275
dtype: float64"
CSCO,2024-11-13,2024-11-08,2024-11-14,"Ticker
CSCO    57.284584
Name: 2024-11-08 00:00:00, dtype: float64","Ticker
CSCO    57.146454
Name: 2024-11-14 00:00:00, dtype: float64","Ticker
CSCO   -0.24113
dtype: float64"
CSCO,2024-08-14,2024-08-09,2024-08-15,"Ticker
CSCO    44.522476
Name: 2024-08-09 00:00:00, dtype: float64","Ticker
CSCO    47.518703
Name: 2024-08-15 00:00:00, dtype: float64","Ticker
CSCO    6.729696
dtype: float64"
CSCO,2024-05-15,2024-05-10,2024-05-16,"Ticker
CSCO    46.658772
Name: 2024-05-10 00:00:00, dtype: float64","Ticker
CSCO    46.930603
Name: 2024-05-16 00:00:00, dtype: float64","Ticker
CSCO    0.582595
dtype: float64"
CSCO,2024-02-14,2024-02-09,2024-02-15,"Ticker
CSCO    48.274021
Name: 2024-02-09 00:00:00, dtype: float64","Ticker
CSCO    47.243633
Name: 2024-02-15 00:00:00, dtype: float64","Ticker
CSCO   -2.134456
dtype: float64"
CSCO,2023-11-15,2023-11-10,2023-11-16,"Ticker
CSCO    50.251911
Name: 2023-11-10 00:00:00, dtype: float64","Ticker
CSCO    45.904202
Name: 2023-11-16 00:00:00, dtype: float64","Ticker
CSCO   -8.651829
dtype: float64"
CSCO,2023-08-16,2023-08-11,2023-08-17,"Ticker
CSCO    51.030018
Name: 2023-08-11 00:00:00, dtype: float64","Ticker
CSCO    51.92178
Name: 2023-08-17 00:00:00, dtype: float64","Ticker
CSCO    1.747524
dtype: float64"
CSCO,2023-05-17,2023-05-12,2023-05-18,"Ticker
CSCO    43.979786
Name: 2023-05-12 00:00:00, dtype: float64","Ticker
CSCO    45.382694
Name: 2023-05-18 00:00:00, dtype: float64","Ticker
CSCO    3.189893
dtype: float64"
CSCO,2023-02-15,2023-02-10,2023-02-16,"Ticker
CSCO    44.165886
Name: 2023-02-10 00:00:00, dtype: float64","Ticker
CSCO    47.651688
Name: 2023-02-16 00:00:00, dtype: float64","Ticker
CSCO    7.892521
dtype: float64"
CSCO,2022-11-16,2022-11-11,2022-11-17,"Ticker
CSCO    41.52581
Name: 2022-11-11 00:00:00, dtype: float64","Ticker
CSCO    43.194633
Name: 2022-11-17 00:00:00, dtype: float64","Ticker
CSCO    4.018761
dtype: float64"
CSCO,2022-08-17,2022-08-12,2022-08-18,"Ticker
CSCO    42.815475
Name: 2022-08-12 00:00:00, dtype: float64","Ticker
CSCO    45.350784
Name: 2022-08-18 00:00:00, dtype: float64","Ticker
CSCO    5.921478
dtype: float64"
CSCO,2022-05-18,2022-05-13,2022-05-19,"Ticker
CSCO    45.119225
Name: 2022-05-13 00:00:00, dtype: float64","Ticker
CSCO    37.981716
Name: 2022-05-19 00:00:00, dtype: float64","Ticker
CSCO   -15.819218
dtype: float64"
CSCO,2022-02-16,2022-02-11,2022-02-17,"Ticker
CSCO    48.736584
Name: 2022-02-11 00:00:00, dtype: float64","Ticker
CSCO    50.427444
Name: 2022-02-17 00:00:00, dtype: float64","Ticker
CSCO    3.469387
dtype: float64"
CSCO,2021-11-17,2021-11-12,2021-11-18,"Ticker
CSCO    51.07589
Name: 2021-11-12 00:00:00, dtype: float64","Ticker
CSCO    48.208378
Name: 2021-11-18 00:00:00, dtype: float64","Ticker
CSCO   -5.614218
dtype: float64"
CSCO,2021-08-18,2021-08-13,2021-08-19,"Ticker
CSCO    50.420658
Name: 2021-08-13 00:00:00, dtype: float64","Ticker
CSCO    51.134956
Name: 2021-08-19 00:00:00, dtype: float64","Ticker
CSCO    1.416678
dtype: float64"
DELL,2025-02-27,2025-02-22,2025-02-28,"Ticker
DELL    116.850632
Name: 2025-02-21 00:00:00, dtype: float64","Ticker
DELL    102.105202
Name: 2025-02-28 00:00:00, dtype: float64","Ticker
DELL   -12.619042
dtype: float64"
DELL,2024-11-26,2024-11-21,2024-11-27,"Ticker
DELL    137.484131
Name: 2024-11-21 00:00:00, dtype: float64","Ticker
DELL    123.094414
Name: 2024-11-27 00:00:00, dtype: float64","Ticker
DELL   -10.466457
dtype: float64"
DELL,2024-08-29,2024-08-24,2024-08-30,"Ticker
DELL    110.459709
Name: 2024-08-23 00:00:00, dtype: float64","Ticker
DELL    113.940857
Name: 2024-08-30 00:00:00, dtype: float64","Ticker
DELL    3.151509
dtype: float64"
DELL,2024-05-30,2024-05-25,2024-05-31,"Ticker
DELL    157.416977
Name: 2024-05-24 00:00:00, dtype: float64","Ticker
DELL    137.152664
Name: 2024-05-31 00:00:00, dtype: float64","Ticker
DELL   -12.873016
dtype: float64"
DELL,2024-02-29,2024-02-24,2024-03-01,"Ticker
DELL    88.447548
Name: 2024-02-23 00:00:00, dtype: float64","Ticker
DELL    121.96656
Name: 2024-03-01 00:00:00, dtype: float64","Ticker
DELL    37.897051
dtype: float64"
DELL,2023-11-30,2023-11-25,2023-12-01,"Ticker
DELL    72.519211
Name: 2023-11-24 00:00:00, dtype: float64","Ticker
DELL    70.102234
Name: 2023-12-01 00:00:00, dtype: float64","Ticker
DELL   -3.332878
dtype: float64"
DELL,2023-08-31,2023-08-26,2023-09-01,"Ticker
DELL    54.474144
Name: 2023-08-25 00:00:00, dtype: float64","Ticker
DELL    66.084175
Name: 2023-09-01 00:00:00, dtype: float64","Ticker
DELL    21.312921
dtype: float64"
DELL,2023-06-01,2023-05-27,2023-06-02,"Ticker
DELL    46.687168
Name: 2023-05-26 00:00:00, dtype: float64","Ticker
DELL    45.493763
Name: 2023-06-02 00:00:00, dtype: float64","Ticker
DELL   -2.556174
dtype: float64"
DELL,2023-03-02,2023-02-25,2023-03-03,"Ticker
DELL    39.702744
Name: 2023-02-24 00:00:00, dtype: float64","Ticker
DELL    37.966164
Name: 2023-03-03 00:00:00, dtype: float64","Ticker
DELL   -4.373954
dtype: float64"
DELL,2022-11-21,2022-11-16,2022-11-22,"Ticker
DELL    38.976498
Name: 2022-11-16 00:00:00, dtype: float64","Ticker
DELL    41.503628
Name: 2022-11-22 00:00:00, dtype: float64","Ticker
DELL    6.483728
dtype: float64"
DELL,2022-08-25,2022-08-20,2022-08-26,"Ticker
DELL    44.687279
Name: 2022-08-19 00:00:00, dtype: float64","Ticker
DELL    38.837715
Name: 2022-08-26 00:00:00, dtype: float64","Ticker
DELL   -13.089997
dtype: float64"
DELL,2022-05-26,2022-05-21,2022-05-27,"Ticker
DELL    37.255253
Name: 2022-05-20 00:00:00, dtype: float64","Ticker
DELL    46.120251
Name: 2022-05-27 00:00:00, dtype: float64","Ticker
DELL    23.795296
dtype: float64"
DELL,2022-02-24,2022-02-19,2022-02-25,"Ticker
DELL    54.40876
Name: 2022-02-18 00:00:00, dtype: float64","Ticker
DELL    47.536068
Name: 2022-02-25 00:00:00, dtype: float64","Ticker
DELL   -12.631591
dtype: float64"
DELL,2021-11-23,2021-11-18,2021-11-24,"Ticker
DELL    51.637524
Name: 2021-11-18 00:00:00, dtype: float64","Ticker
DELL    52.930763
Name: 2021-11-24 00:00:00, dtype: float64","Ticker
DELL    2.504457
dtype: float64"
DELL,2021-08-26,2021-08-21,2021-08-27,"Ticker
DELL    46.117172
Name: 2021-08-20 00:00:00, dtype: float64","Ticker
DELL    45.391472
Name: 2021-08-27 00:00:00, dtype: float64","Ticker
DELL   -1.573601
dtype: float64"
DELL,2021-05-27,2021-05-22,2021-05-28,"Ticker
DELL    46.103127
Name: 2021-05-21 00:00:00, dtype: float64","Ticker
DELL    46.18272
Name: 2021-05-28 00:00:00, dtype: float64","Ticker
DELL    0.172643
dtype: float64"
DOV,2025-04-24,2025-04-19,2025-04-25,"Ticker
DOV    161.080002
Name: 2025-04-17 00:00:00, dtype: float64","Ticker
DOV    169.009995
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
DOV    4.923015
dtype: float64"
DOV,2025-01-30,2025-01-25,2025-01-31,"Ticker
DOV    198.18924
Name: 2025-01-24 00:00:00, dtype: float64","Ticker
DOV    203.146194
Name: 2025-01-31 00:00:00, dtype: float64","Ticker
DOV    2.501122
dtype: float64"
DOV,2024-10-24,2024-10-19,2024-10-25,"Ticker
DOV    193.3871
Name: 2024-10-18 00:00:00, dtype: float64","Ticker
DOV    186.024887
Name: 2024-10-25 00:00:00, dtype: float64","Ticker
DOV   -3.806983
dtype: float64"
DOV,2024-07-25,2024-07-20,2024-07-26,"Ticker
DOV    182.24736
Name: 2024-07-19 00:00:00, dtype: float64","Ticker
DOV    183.765259
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
DOV    0.832878
dtype: float64"
DOV,2024-04-25,2024-04-20,2024-04-26,"Ticker
DOV    168.023834
Name: 2024-04-19 00:00:00, dtype: float64","Ticker
DOV    178.243362
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
DOV    6.08219
dtype: float64"
DOV,2024-02-01,2024-01-27,2024-02-02,"Ticker
DOV    147.87561
Name: 2024-01-26 00:00:00, dtype: float64","Ticker
DOV    156.564285
Name: 2024-02-02 00:00:00, dtype: float64","Ticker
DOV    5.875665
dtype: float64"
DOV,2023-10-24,2023-10-19,2023-10-25,"Ticker
DOV    132.096466
Name: 2023-10-19 00:00:00, dtype: float64","Ticker
DOV    127.821999
Name: 2023-10-25 00:00:00, dtype: float64","Ticker
DOV   -3.235868
dtype: float64"
DOV,2023-07-25,2023-07-20,2023-07-26,"Ticker
DOV    146.834442
Name: 2023-07-20 00:00:00, dtype: float64","Ticker
DOV    143.749908
Name: 2023-07-26 00:00:00, dtype: float64","Ticker
DOV   -2.100688
dtype: float64"
DOV,2023-04-26,2023-04-21,2023-04-27,"Ticker
DOV    144.078674
Name: 2023-04-21 00:00:00, dtype: float64","Ticker
DOV    141.054276
Name: 2023-04-27 00:00:00, dtype: float64","Ticker
DOV   -2.09913
dtype: float64"
DOV,2023-01-31,2023-01-26,2023-02-01,"Ticker
DOV    139.5242
Name: 2023-01-26 00:00:00, dtype: float64","Ticker
DOV    152.261261
Name: 2023-02-01 00:00:00, dtype: float64","Ticker
DOV    9.128926
dtype: float64"
DOV,2022-10-20,2022-10-15,2022-10-21,"Ticker
DOV    115.84552
Name: 2022-10-14 00:00:00, dtype: float64","Ticker
DOV    120.950935
Name: 2022-10-21 00:00:00, dtype: float64","Ticker
DOV    4.407089
dtype: float64"
DOV,2022-07-21,2022-07-16,2022-07-22,"Ticker
DOV    116.303108
Name: 2022-07-15 00:00:00, dtype: float64","Ticker
DOV    124.1287
Name: 2022-07-22 00:00:00, dtype: float64","Ticker
DOV    6.728618
dtype: float64"
DOV,2022-04-21,2022-04-16,2022-04-22,"Ticker
DOV    140.725403
Name: 2022-04-14 00:00:00, dtype: float64","Ticker
DOV    137.466599
Name: 2022-04-22 00:00:00, dtype: float64","Ticker
DOV   -2.315719
dtype: float64"
DOV,2022-01-27,2022-01-22,2022-01-28,"Ticker
DOV    166.278381
Name: 2022-01-21 00:00:00, dtype: float64","Ticker
DOV    160.049988
Name: 2022-01-28 00:00:00, dtype: float64","Ticker
DOV   -3.745763
dtype: float64"
DOV,2021-10-19,2021-10-14,2021-10-20,"Ticker
DOV    155.264175
Name: 2021-10-14 00:00:00, dtype: float64","Ticker
DOV    161.321503
Name: 2021-10-20 00:00:00, dtype: float64","Ticker
DOV    3.901304
dtype: float64"
DOV,2021-07-20,2021-07-15,2021-07-21,"Ticker
DOV    148.28418
Name: 2021-07-15 00:00:00, dtype: float64","Ticker
DOV    156.324753
Name: 2021-07-21 00:00:00, dtype: float64","Ticker
DOV    5.422408
dtype: float64"
ECL,2025-04-29,2025-04-24,2025-04-30,"Ticker
ECL    239.669998
Name: 2025-04-24 00:00:00, dtype: float64","Ticker
ECL    251.429993
Name: 2025-04-30 00:00:00, dtype: float64","Ticker
ECL    4.906745
dtype: float64"
ECL,2025-02-11,2025-02-06,2025-02-12,"Ticker
ECL    249.384781
Name: 2025-02-06 00:00:00, dtype: float64","Ticker
ECL    261.353821
Name: 2025-02-12 00:00:00, dtype: float64","Ticker
ECL    4.799427
dtype: float64"
ECL,2024-10-29,2024-10-24,2024-10-30,"Ticker
ECL    255.00943
Name: 2024-10-24 00:00:00, dtype: float64","Ticker
ECL    251.288864
Name: 2024-10-30 00:00:00, dtype: float64","Ticker
ECL   -1.458991
dtype: float64"
ECL,2024-07-30,2024-07-25,2024-07-31,"Ticker
ECL    241.849594
Name: 2024-07-25 00:00:00, dtype: float64","Ticker
ECL    228.975937
Name: 2024-07-31 00:00:00, dtype: float64","Ticker
ECL   -5.323001
dtype: float64"
ECL,2024-04-30,2024-04-25,2024-05-01,"Ticker
ECL    217.645615
Name: 2024-04-25 00:00:00, dtype: float64","Ticker
ECL    222.784988
Name: 2024-05-01 00:00:00, dtype: float64","Ticker
ECL    2.36135
dtype: float64"
ECL,2024-02-13,2024-02-08,2024-02-14,"Ticker
ECL    200.40535
Name: 2024-02-08 00:00:00, dtype: float64","Ticker
ECL    214.312927
Name: 2024-02-14 00:00:00, dtype: float64","Ticker
ECL    6.939724
dtype: float64"
ECL,2023-10-31,2023-10-26,2023-11-01,"Ticker
ECL    156.026657
Name: 2023-10-26 00:00:00, dtype: float64","Ticker
ECL    164.683884
Name: 2023-11-01 00:00:00, dtype: float64","Ticker
ECL    5.548556
dtype: float64"
ECL,2023-08-01,2023-07-27,2023-08-02,"Ticker
ECL    180.513596
Name: 2023-07-27 00:00:00, dtype: float64","Ticker
ECL    181.574127
Name: 2023-08-02 00:00:00, dtype: float64","Ticker
ECL    0.587508
dtype: float64"
ECL,2023-05-02,2023-04-27,2023-05-03,"Ticker
ECL    162.687805
Name: 2023-04-27 00:00:00, dtype: float64","Ticker
ECL    169.717758
Name: 2023-05-03 00:00:00, dtype: float64","Ticker
ECL    4.321131
dtype: float64"
ECL,2023-02-14,2023-02-09,2023-02-15,"Ticker
ECL    142.234543
Name: 2023-02-09 00:00:00, dtype: float64","Ticker
ECL    159.973587
Name: 2023-02-15 00:00:00, dtype: float64","Ticker
ECL    12.471685
dtype: float64"
ECL,2022-11-01,2022-10-27,2022-11-02,"Ticker
ECL    148.895447
Name: 2022-10-27 00:00:00, dtype: float64","Ticker
ECL    133.408997
Name: 2022-11-02 00:00:00, dtype: float64","Ticker
ECL   -10.400889
dtype: float64"
ECL,2022-07-26,2022-07-21,2022-07-27,"Ticker
ECL    158.278259
Name: 2022-07-21 00:00:00, dtype: float64","Ticker
ECL    155.661942
Name: 2022-07-27 00:00:00, dtype: float64","Ticker
ECL   -1.652986
dtype: float64"
ECL,2022-04-26,2022-04-21,2022-04-27,"Ticker
ECL    173.830444
Name: 2022-04-21 00:00:00, dtype: float64","Ticker
ECL    164.676437
Name: 2022-04-27 00:00:00, dtype: float64","Ticker
ECL   -5.266055
dtype: float64"
ECL,2022-02-15,2022-02-10,2022-02-16,"Ticker
ECL    180.327637
Name: 2022-02-10 00:00:00, dtype: float64","Ticker
ECL    175.957794
Name: 2022-02-16 00:00:00, dtype: float64","Ticker
ECL   -2.423279
dtype: float64"
ECL,2021-10-26,2021-10-21,2021-10-27,"Ticker
ECL    213.497299
Name: 2021-10-21 00:00:00, dtype: float64","Ticker
ECL    212.344788
Name: 2021-10-27 00:00:00, dtype: float64","Ticker
ECL   -0.539825
dtype: float64"
ECL,2021-07-27,2021-07-22,2021-07-28,"Ticker
ECL    205.98996
Name: 2021-07-22 00:00:00, dtype: float64","Ticker
ECL    210.005508
Name: 2021-07-28 00:00:00, dtype: float64","Ticker
ECL    1.949391
dtype: float64"
ENS,2025-05-21,2025-05-16,2025-05-22,"Ticker
ENS    99.910004
Name: 2025-05-16 00:00:00, dtype: float64","Ticker
ENS    81.279999
Name: 2025-05-22 00:00:00, dtype: float64","Ticker
ENS   -18.646786
dtype: float64"
ENS,2025-02-05,2025-01-31,2025-02-06,"Ticker
ENS    96.822105
Name: 2025-01-31 00:00:00, dtype: float64","Ticker
ENS    96.213661
Name: 2025-02-06 00:00:00, dtype: float64","Ticker
ENS   -0.628415
dtype: float64"
ENS,2024-11-06,2024-11-01,2024-11-07,"Ticker
ENS    96.90451
Name: 2024-11-01 00:00:00, dtype: float64","Ticker
ENS    95.233055
Name: 2024-11-07 00:00:00, dtype: float64","Ticker
ENS   -1.724848
dtype: float64"
ENS,2024-08-07,2024-08-02,2024-08-08,"Ticker
ENS    100.957214
Name: 2024-08-02 00:00:00, dtype: float64","Ticker
ENS    93.215706
Name: 2024-08-08 00:00:00, dtype: float64","Ticker
ENS   -7.668108
dtype: float64"
ENS,2024-05-22,2024-05-17,2024-05-23,"Ticker
ENS    95.443542
Name: 2024-05-17 00:00:00, dtype: float64","Ticker
ENS    106.912209
Name: 2024-05-23 00:00:00, dtype: float64","Ticker
ENS    12.016178
dtype: float64"
ENS,2024-02-07,2024-02-02,2024-02-08,"Ticker
ENS    96.465599
Name: 2024-02-02 00:00:00, dtype: float64","Ticker
ENS    89.777031
Name: 2024-02-08 00:00:00, dtype: float64","Ticker
ENS   -6.93363
dtype: float64"
ENS,2023-11-08,2023-11-03,2023-11-09,"Ticker
ENS    89.115013
Name: 2023-11-03 00:00:00, dtype: float64","Ticker
ENS    83.003807
Name: 2023-11-09 00:00:00, dtype: float64","Ticker
ENS   -6.857662
dtype: float64"
ENS,2023-08-09,2023-08-04,2023-08-10,"Ticker
ENS    102.759811
Name: 2023-08-04 00:00:00, dtype: float64","Ticker
ENS    89.425629
Name: 2023-08-10 00:00:00, dtype: float64","Ticker
ENS   -12.976068
dtype: float64"
ENS,2023-05-24,2023-05-19,2023-05-25,"Ticker
ENS    84.231201
Name: 2023-05-19 00:00:00, dtype: float64","Ticker
ENS    94.460678
Name: 2023-05-25 00:00:00, dtype: float64","Ticker
ENS    12.144522
dtype: float64"
ENS,2023-02-08,2023-02-03,2023-02-09,"Ticker
ENS    83.999435
Name: 2023-02-03 00:00:00, dtype: float64","Ticker
ENS    89.0737
Name: 2023-02-09 00:00:00, dtype: float64","Ticker
ENS    6.040832
dtype: float64"
ENS,2022-11-09,2022-11-04,2022-11-10,"Ticker
ENS    64.792877
Name: 2022-11-04 00:00:00, dtype: float64","Ticker
ENS    74.840698
Name: 2022-11-10 00:00:00, dtype: float64","Ticker
ENS    15.507601
dtype: float64"
ENS,2022-08-10,2022-08-05,2022-08-11,"Ticker
ENS    66.700027
Name: 2022-08-05 00:00:00, dtype: float64","Ticker
ENS    67.158127
Name: 2022-08-11 00:00:00, dtype: float64","Ticker
ENS    0.686805
dtype: float64"
ENS,2022-05-25,2022-05-20,2022-05-26,"Ticker
ENS    61.039204
Name: 2022-05-20 00:00:00, dtype: float64","Ticker
ENS    67.697136
Name: 2022-05-26 00:00:00, dtype: float64","Ticker
ENS    10.907633
dtype: float64"
ENS,2022-02-09,2022-02-04,2022-02-10,"Ticker
ENS    70.778427
Name: 2022-02-04 00:00:00, dtype: float64","Ticker
ENS    71.282593
Name: 2022-02-10 00:00:00, dtype: float64","Ticker
ENS    0.712315
dtype: float64"
ENS,2021-11-10,2021-11-05,2021-11-11,"Ticker
ENS    82.696213
Name: 2021-11-05 00:00:00, dtype: float64","Ticker
ENS    79.310593
Name: 2021-11-11 00:00:00, dtype: float64","Ticker
ENS   -4.094045
dtype: float64"
ENS,2021-08-11,2021-08-06,2021-08-12,"Ticker
ENS    94.563866
Name: 2021-08-06 00:00:00, dtype: float64","Ticker
ENS    90.857376
Name: 2021-08-12 00:00:00, dtype: float64","Ticker
ENS   -3.919562
dtype: float64"
ETN,2025-05-02,2025-04-27,2025-05-03,"Ticker
ETN    287.81781
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
ETN    298.669983
Name: 2025-05-02 00:00:00, dtype: float64","Ticker
ETN    3.770501
dtype: float64"
ETN,2025-01-31,2025-01-26,2025-02-01,"Ticker
ETN    366.357788
Name: 2025-01-24 00:00:00, dtype: float64","Ticker
ETN    324.120087
Name: 2025-01-31 00:00:00, dtype: float64","Ticker
ETN   -11.529085
dtype: float64"
